dataset,method,tau,layers,selection,best_epoch,label,recall@3,ndcg@3,arhr@3,recall@5,ndcg@5,arhr@5,recall@10,ndcg@10,arhr@10,recall@20,ndcg@20,arhr@20,recall@50,ndcg@50,arhr@50
gowalla,LightCCN-full,,4,val-best-recall@20,390,dep__gowalla__sef.sm.B__L4__val,0.0635280058269501,0.14264359375213742,0.04579352824856975,0.08382517066738876,0.13157361916397262,0.050389450703448156,0.11967441628169476,0.13189627473889828,0.05511740941135625,0.1680566461794067,0.14502707955636984,0.05842196146703333,0.2588993394095897,0.17317906235518815,0.06125017493594923
gowalla,LightCCN-full,,5,test-frame,300,dep__gowalla__sef.sm.B__L5__tst,0.06519110577818563,0.14463840792300592,0.0466900443364702,0.08525437737569712,0.13319890316635868,0.051219655163632756,0.12095852111077032,0.13340693409556148,0.05592674089398681,0.1699205040379966,0.14671796600205586,0.05927095198816758,0.2623273780269242,0.17530112230892067,0.06216341687066793
gowalla,LightCCN-full,,5,val-best-recall@20,310,dep__gowalla__sef.sm.B__L5__val,0.0640607164277435,0.14270831006040222,0.045712120105967646,0.08423520239799595,0.13158592324230087,0.050284957761415366,0.1208442562871694,0.13250307261363137,0.055103453289016086,0.1685982284757779,0.1453249466782665,0.058362690560371425,0.26111592295214037,0.1739954978869979,0.06126354967198655
gowalla,LightCCN-full,,6,val-best-recall@20,440,dep__gowalla__sef.sm.B__L6__val,0.06266972368941819,0.14023772842910506,0.044903948683409876,0.08191810089947336,0.12897866789999538,0.049281963569760785,0.11744438392741975,0.12948622228307965,0.05397077410237942,0.16517372365864091,0.14243369970701636,0.05723301236995571,0.2558045502596809,0.17059464497574167,0.06008252722315588
gowalla,LightCCN-full,,6,val-best-recall@20,440,dep__gowalla__sef.sm.B__L6__val,0.06266675726740159,0.14024727197127668,0.04489979675582034,0.08192119322665144,0.12897648034150486,0.049279032163688195,0.11746186134984068,0.12949848532195765,0.05397006210451322,0.16517146272345434,0.14243142165969938,0.05723067929920597,0.2557942487563528,0.1705919926222938,0.060080000123918564
gowalla,LightCCN-full,,6,test-frame,330,dep__gowalla__sef.sm.B__L6__tst,0.06415564525810083,0.142897790350329,0.0460486590579737,0.0842675393336174,0.1317583681638272,0.05060554884957259,0.11992725446064742,0.13223033995939082,0.05530825826589169,0.16930232512467036,0.14567448506519257,0.05868461158928897,0.25993747941756085,0.17369493017023505,0.06151796771798796
gowalla,LightCCN-full,60,1,val-best-recall@20,200,dro__gowalla__t60__sef.sm.B__L1__val,0.0582964331423144,0.1278631425218804,0.04198875873071779,0.0769051311359075,0.11832047609726701,0.04620750997937628,0.11046869743519559,0.11987353403038163,0.05063107572558375,0.15686089887030272,0.1332827335317953,0.053796650942602976,0.2456518061610234,0.16129129613009782,0.05657514439383939
gowalla,LightCCN-full,60,2,val-best-recall@20,400,dro__gowalla__t60__sef.sm.B__L2__val,0.06224467804726637,0.13799657107153632,0.044860773174271014,0.08157827808854838,0.12731958963822224,0.04924785668822062,0.11728200231515709,0.12859894559561583,0.053955739631726125,0.16572390254332175,0.14206477396123987,0.057262891031311,0.2577636766153677,0.1709556162546644,0.06014990943454051
gowalla,LightCCN-full,60,3,val-best-recall@20,400,dro__gowalla__t60__sef.sm.B__L3__val,0.06532190963608969,0.14541170138956303,0.046936602519565725,0.08605700436658725,0.134425253867478,0.051629411463517405,0.12282788288977439,0.1350642656145259,0.056482975720566576,0.1735081517185565,0.14897506828031948,0.05994622814459599,0.2672546056715586,0.1782105309718785,0.06288222237150598
gowalla,LightCCN-full,60,4,val-best-recall@20,340,dro__gowalla__t60__sef.sm.B__L4__val,0.06602008255589255,0.14733549444529395,0.047107929500661366,0.08596343796923218,0.13514161109525813,0.051632094044868675,0.12356174655400276,0.13606441749134218,0.05657912234716483,0.17369528921804595,0.1496452101998761,0.06000465187232313,0.2673980189581799,0.17860982598958602,0.06294137426807463
gowalla,LightCCN-full,60,5,val-best-recall@20,390,dro__gowalla__t60__sef.sm.B__L5__val,0.0655699708694839,0.14634769354374663,0.04677777803850541,0.08594282947627205,0.1347758982498519,0.051389968464657126,0.123294680037133,0.13563422159295976,0.05630985089761963,0.17294496973264725,0.14902702702239956,0.05970947230287651,0.2682862407288235,0.17850054498092172,0.06269816262308187
gowalla,LightCCN-full,60,6,val-best-recall@20,570,dro__gowalla__t60__sef.sm.B__L6__val,0.06457204876983333,0.14487161376351917,0.046288094122486516,0.08510635799387298,0.13368468686414453,0.050937820563401175,0.12196285303605091,0.13446245339002758,0.055799524485645055,0.17276773374142254,0.148415697073148,0.05928084456160632,0.2675145038408994,0.17773513427264298,0.06225117934000176
gowalla,LightCCN-prop,60,3,val-best-recall@20,530,dro__gowalla__t60__sef.sm__L3__val,0.06492451724306847,0.1443205250367013,0.046557286205650285,0.08568721758457772,0.13357223845060492,0.05127419463004532,0.1228190834359027,0.1345692502327518,0.05616873841406318,0.17413631429045623,0.14883974609541267,0.05967414921867848,0.26834943565742225,0.17825580206186303,0.0626303882671309
gowalla,LightGCN,,,test-frame,380,lightgcn__gowalla,0.06631360920179653,0.14609351924820302,,0.08699292923038827,0.13491172889308206,,0.12495457478044066,0.1364612174273118,,0.17632385783587315,0.15059475347242973,,0.2708391778395932,0.18008909322084213,
gowalla,LightGCN,,1,val-best-recall@20,200,dro__gowalla__lightgcn__L1__val,0.05853123589867666,0.1283069126592201,0.04218452791211422,0.07690892560044961,0.11841701811882979,0.04635602752527486,0.11087522210108544,0.12022177157206021,0.05085727249736753,0.15686184611260837,0.13352523956146964,0.053998104787528235,0.2463268751121746,0.1618103757785918,0.05680223016104463
gowalla,LightGCN,,1,val-best-recall@20,200,dep__gowalla__lightgcn__L1__val,0.05853123589867666,0.1283069126592201,0.04218452791211422,0.07690892560044961,0.11841701811882979,0.04635602752527486,0.11087522210108544,0.12022177157206021,0.05085727249736753,0.15686184611260837,0.13352531557104774,0.05399814159177162,0.2463268751121746,0.161810337790752,0.05680222460374048
gowalla,LightGCN,,1,test-frame,190,dep__gowalla__lightgcn__L1__tst,0.06050240786655906,0.13209444541614618,0.04351647726076744,0.07996634450212292,0.12227589431685007,0.04793574777429529,0.11472540905672417,0.12403239628777506,0.05252430452486263,0.16248060153987678,0.13783986702773932,0.055786685486453956,0.25199569762016316,0.1660215559468399,0.05858297817262573
gowalla,LightGCN,,2,test-frame,280,lightgcn__L2,0.06487909619393244,0.14343262049120545,,0.0852263152834536,0.13247919675945433,,0.12213336700277952,0.13363415071800686,,0.1712473586482618,0.14718670773915996,,0.2636686529487297,0.17598496575724554,
gowalla,LightGCN,,2,val-best-recall@20,310,dro__gowalla__lightgcn__L2__val,0.062416390044123346,0.13950206903241466,0.04496341468250336,0.08311620158394871,0.12931531026575602,0.04965297341352404,0.11901717631008635,0.13025598062519475,0.05438082212595599,0.16774236248596266,0.14376126771270029,0.0577020492569238,0.2607370696338994,0.17272850496374137,0.06061290762414003
gowalla,LightGCN,,2,val-best-recall@20,310,dep__gowalla__lightgcn__L2__val,0.062416390044123346,0.13950206903241466,0.04496341468250336,0.08311620158394871,0.12931531026575602,0.04965297341352404,0.11901717631008635,0.13025598062519475,0.05438082212595599,0.16774236248596266,0.1437612186275005,0.05770203983544606,0.2607370696338994,0.17272847374913833,0.06061289972192598
gowalla,LightGCN,,2,test-frame,220,dep__gowalla__lightgcn__L2__tst,0.06492945269127977,0.14359568628986985,0.046546973855970564,0.08554378916995792,0.13273986439384414,0.05123214015954201,0.12181313208112927,0.13356908974234868,0.05599838596481094,0.17125033392301214,0.14707873128518384,0.05939330236359693,0.2639587000379717,0.1759354914072781,0.06228837433330983
gowalla,LightGCN,,3,val-best-recall@20,520,nd__gowalla__lightgcn__L3__val,0.0651170449461464,0.14450671919993754,0.046677071441295945,0.08584985686129974,0.13349382034145996,0.05138446439520092,0.12266400254255144,0.13448387672465267,0.056224424390168906,0.17374672263416552,0.14877060816517199,0.05972125059643551,0.26813372917682804,0.1782286072628439,0.06269062883368154
gowalla,LightGCN,,3,test-frame,430,nd__gowalla__lightgcn__L3__tst,0.06644245238837472,0.14679973858280485,0.0474792629822775,0.08749409885867904,0.13581255807757178,0.05225228176005766,0.1256674212563131,0.13728181867340164,0.05727721298928001,0.17617098348698912,0.15102046503300842,0.060726199160048504,0.2717563098755656,0.18075531126830144,0.06372311882721417
gowalla,LightGCN,,3,val-best-recall@20,520,dro__gowalla__lightgcn__L3__val,0.0651170449461464,0.14450671919993754,0.046677071441295945,0.08584985686129974,0.13349382034145996,0.05138446439520092,0.12266400254255144,0.13448401738716145,0.05622449084227501,0.17375090911685023,0.14877260986335383,0.05972149447566492,0.26813372917682804,0.17822871087028908,0.06269067498770717
gowalla,LightGCN,,4,val-best-recall@20,600,dro__gowalla__lightgcn__L4__val,0.06575045332019923,0.14750564413773296,0.04719777469367533,0.086446255204698,0.13595398972476738,0.05189178775960281,0.12444684872978426,0.13715065495707032,0.05689682814189882,0.17536569191447873,0.15100679523881946,0.06037854600300887,0.270449975180206,0.18042536152496186,0.06337497634603587
gowalla,LightGCN,,4,test-frame,430,dep__gowalla__lightgcn__L4__tst,0.06665109765722048,0.14768271725382193,0.047351448134440685,0.08753126168016456,0.13626104874091458,0.05208539517159158,0.1259192130003801,0.1377515743907009,0.05713424472300805,0.17650295771911073,0.1514365692337235,0.06058899519054725,0.2725157330184911,0.1811955494577352,0.06360099020437412
gowalla,LightGCN,,4,val-best-recall@20,600,dep__gowalla__lightgcn__L4__val,0.06575045332019923,0.14750564413773296,0.04719777469367533,0.086446255204698,0.13595398972476738,0.05189178775960281,0.12444684872978426,0.1371504909897167,0.056896735108950276,0.17536569191447873,0.15100663127146585,0.060378452970060316,0.270449975180206,0.18042520241197965,0.0633748841507189
gowalla,LightGCN,,5,val-best-recall@20,580,dro__gowalla__lightgcn__L5__val,0.0650032487156497,0.14518779063180384,0.046388998799589354,0.08602013719241303,0.13460914615651665,0.051155567271336015,0.1238186643048106,0.13576767390807928,0.05612296785017837,0.17483376754837565,0.14961174715643472,0.05961156072885729,0.2710204360922267,0.17942572969527443,0.06262271076332245
gowalla,LightGCN,,5,val-best-recall@20,580,dep__gowalla__lightgcn__L5__val,0.0650032487156497,0.14518779063180384,0.046388998799589354,0.08602013719241303,0.13460914615651665,0.051155567271336015,0.1238186643048106,0.13576767390807928,0.05612296785017837,0.17483376754837565,0.14961172758657487,0.0596115555443586,0.2710204360922267,0.1794257127030872,0.06262270589496964
gowalla,LightGCN,,5,test-frame,600,dep__gowalla__lightgcn__L5__tst,0.06570632101954531,0.14655089077532674,0.04680317400520803,0.08713912995514496,0.13584162434397612,0.0516801842113506,0.1255579802884223,0.13714606691863857,0.056729842289984476,0.17711386295001566,0.15123333768985006,0.06026434584116815,0.2753444990615277,0.18169118513829394,0.0633400334511178
gowalla,LightGCN,,6,val-best-recall@20,510,dro__gowalla__lightgcn__L6__val,0.064236303763074,0.1432066583234496,0.04581648978296925,0.08447009074092017,0.13241979175983526,0.05038944501604957,0.12125410547334617,0.13340989562944636,0.055257947793212026,0.17268163865713185,0.14759322050109935,0.05878006110627186,0.26770936133509626,0.1771046740125816,0.06175923425602002
gowalla,LightGCN,,6,test-frame,480,dep__gowalla__lightgcn__L6__tst,0.0648123481125597,0.14375040807636272,0.046146313542763724,0.08535040106725086,0.13293553978145167,0.05078820809505392,0.12292364632746192,0.13436758540901642,0.05574003447957552,0.17411964863876606,0.14857109871739307,0.05924249923856745,0.27037093720048144,0.17846535514505676,0.062254982704044476
gowalla,LightGCN,,6,val-best-recall@20,510,dep__gowalla__lightgcn__L6__val,0.064236303763074,0.1432066583234496,0.04581648978296925,0.08447009074092017,0.13241979175983526,0.05038944501604957,0.12125410547334617,0.13340989562944636,0.055257947793212026,0.17268163865713185,0.14759318292192472,0.05878004641685893,0.26770936133509626,0.17710465080331556,0.061759222713588975
gowalla,arb,,,test-frame,45,arb__gowalla__sslrec_k5,,,,0.0771,0.1201,,0.1139,0.123,,0.1646,0.1376,,,,
gowalla,hccf,,,val-best-recall@20,250,hf__gowalla__hccf__A_clw1e-2__val,0.0488640303296992,0.11111419552257483,0.03483666067942231,0.06500735398606258,0.10278033071729949,0.038496001977275277,0.09417494661219422,0.10352727953859112,0.04233105166417371,0.13345717542733407,0.11392900985931109,0.04500930695932544,0.20974166059995636,0.1373729421866875,0.04737341454539822
gowalla,hccf,,,val-best-recall@20,230,hf__gowalla__hccf__Axav_hyp50__val,0.054047468042056554,0.12223637730729545,0.03884541651606883,0.07217281919420332,0.11344531308560746,0.042970143329187874,0.1034464205797026,0.11406564860179834,0.047097890363037576,0.14706788887551805,0.1258529976621653,0.0500746423535256,0.23095954526156787,0.1518252192975042,0.05269602621909976
gowalla,hccf,,,val-best-recall@20,250,hf__gowalla__hccf__Axav_hyp250__val,0.04426226555576723,0.1018999161076729,0.03132252659386154,0.059650111613349543,0.0943744943394548,0.03479985287443563,0.08606543076232312,0.0946373451151562,0.03828181168518241,0.12239219590493398,0.10441169896443205,0.040759101284763684,0.19594424198888946,0.1271906235944505,0.04305778404034314
gowalla,hccf,,,val-best-recall@20,240,hf__gowalla__hccf__Axav__val,0.04704326078364627,0.10758444906400345,0.03335458089849769,0.0629789484190577,0.09947151132381468,0.036970665261055954,0.09147925931606582,0.10012528389382623,0.04070296707488038,0.13216894882319447,0.1113960148416579,0.04347797687858221,0.20748714903090254,0.13463926613751515,0.04582766545942739
gowalla,hccf,,,val-best-recall@20,250,hf__gowalla__hccf__A_kr0.75__val,0.042181044054776504,0.09824566090925015,0.029843769246950484,0.05650262552852164,0.09058731311519001,0.03308969427749861,0.08282103186773271,0.09119026031679774,0.0365488215242809,0.1203364754124301,0.10151262768224265,0.03911027298999597,0.1914807598432872,0.12363304376857145,0.04132923442627304
gowalla,hccf,,,val-best-recall@20,230,hf__gowalla__hccf__A_clw1e-4__val,0.04851528965889391,0.1107690737727659,0.03485938531262155,0.06395686617556978,0.10180158735098063,0.03835421292041173,0.09141087598083274,0.10174387239567068,0.041964257502305424,0.13032516862938592,0.11219505235535583,0.04462035885372377,0.2038747884729821,0.1349402569924574,0.046916415175894614
gowalla,hccf,,,val-best-recall@20,200,hf__gowalla__hccf__Axav_clw1e-2__val,0.04910798309859965,0.11195358017936785,0.03535463350208317,0.06544933616582092,0.10325416106034825,0.039052289304130045,0.09458356937412075,0.10391010300352106,0.04287561318869459,0.1347697011221626,0.11489995962568395,0.04561878468521391,0.21057628904356018,0.13844285617482763,0.04798513209976516
gowalla,hccf,,,val-best-recall@20,80,hf__gowalla__hccf__Bxav__val,0.05675443302988058,0.1259417223347591,0.040391728670544434,0.07626685976611898,0.11763547845788003,0.044808548659199414,0.1134303570736597,0.12126406201039218,0.049706167062462774,0.16425173910403817,0.13614314626125343,0.05317300139914385,0.2580772143709014,0.16548240107305012,0.0561128031436275
gowalla,hccf,,,test-frame,300,hf__gowalla__hccf__A__tst,0.04635147043699352,0.10551872381110447,0.03329403100748107,0.06183716075946098,0.09749705374338147,0.03681536485275693,0.08877612847648693,0.09793966518198999,0.0403562921783487,0.12799498353442806,0.10882764721796077,0.04303696153785294,0.20272773641285113,0.13202248255283625,0.04536803990451592
gowalla,hccf,,,val-best-recall@20,70,hf__gowalla__hccf__Axav_kr0.75__val,0.04040114906315999,0.09425862933625771,0.02865821146023058,0.05480013035996861,0.08752141187979227,0.031924546413642174,0.07971371958203338,0.08794869832142395,0.03520928860982437,0.11562879883622355,0.09794060550076304,0.03767309811138205,0.1830269264693899,0.11904428645437783,0.03977257373789452
gowalla,hccf,,,val-best-recall@20,380,hf__gowalla__hccf__A_L3__val,0.0501630369349344,0.11378380219547585,0.036441328937080346,0.06547427202330472,0.1042739077312362,0.039917321874548134,0.09414408772529667,0.10478426894062338,0.04369141316147996,0.1345063619537907,0.115768740304826,0.04644642259212633,0.21111119510887094,0.1395675206162545,0.048840329693495034
